OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,CustomerName,CustomerGender,CustomerAge,CustomerEmail,LoyaltyTier,CustomerSegment,RestaurantRating,RestaurantBranch,Unit Price,UnitPrice,PackagingType,Delivery Fee,DeliveryFee,DeliveryPersonID,DeliveryPersonRating,DeliveryVehicleType,ReviewComment,RepeatOrder,RefundStatus,SpecialRequest,OrderTime,DayOfWeek,Month,Month2,Year
6367,9652,Lagos,Coldstone,Efo Riro & Poundo,2,"?10,160.50",Wallet,63,Delivered,Mary Okoro,Female,34,mary.okoro@hotmail.com,Platinum,Working Professional,3,Downtown,"?20,650.00",$20.65,Bag,?664.00,$3.32,1760,4,Bike,Excellent meal,Yes,None,No,18:17:24,Monday,Feb,2,2024
6373,7379,Asaba,Kilimanjaro,Efo Riro & Poundo,3,"?7,985.53",Cash,65,Pending,Aisha George,Female,25,aisha.george@hotmail.com,Bronze,Family,5,Downtown,"?4,830.00",$4.83,Bag,"?1,270.00",$6.35,1299,3,Scooter,Not satisfied,Yes,Full,No,17:25:35,Tuesday,Feb,2,2023
6380,3251,Abeokuta,The Place,Efo Riro & Poundo,4,"?10,351.57",Cash,38,Delivered,Daniel Johnson,Male,18,daniel.johnson@gmail.com,Platinum,Student,3,Downtown,"?7,960.00",$7.96,Eco-friendly,"?1,294.00",$6.47,1133,5,Scooter,Average experience,No,Full,Yes,13:02:58,Tuesday,May,5,2023
6381,5569,Port Harcourt,Coldstone,Efo Riro & Poundo,4,"?6,438.32",Wallet,11,Cancelled,Aisha Taylor,Male,57,aisha.taylor@outlook.com,Bronze,Working Professional,1,Airport,"?23,790.00",$23.79,Eco-friendly,"?1,206.00",$6.03,1052,5,Bike,Good service,Yes,Partial,Yes,13:14:32,Sunday,Feb,2,2023
6396,9012,Abeokuta,Sweet Sensation,Efo Riro & Poundo,3,"?12,145.89",Wallet,32,Delivered,Grace Johnson,Female,52,grace.johnson@outlook.com,Bronze,Business,2,Downtown,"?4,520.00",$4.52,Reusable,"?1,248.00",$6.24,1403,4,Car,Average experience,No,Full,No,9:41:24,Sunday,Jun,6,2023
6398,9249,Port Harcourt,Coldstone,Efo Riro & Poundo,1,"?11,966.82",Wallet,45,Delivered,Michael Okoro,Male,21,michael.okoro@hotmail.com,Platinum,Family,3,Main,"?5,120.00",$5.12,Box,"?1,222.00",$6.11,1007,1,Scooter,Average experience,No,Full,Yes,13:54:19,Saturday,Apr,4,2022
6403,9874,Benin City,Sweet Sensation,Efo Riro & Poundo,3,"?2,631.84",Card,29,Delivered,Grace George,Female,35,grace.george@outlook.com,Silver,Student,3,Main,"?8,250.00",$8.25,Eco-friendly,?716.00,$3.58,1114,3,Car,Not satisfied,No,Full,Yes,2:44:09,Thursday,Jun,6,2022
6407,1885,Ibadan,Coldstone,Efo Riro & Poundo,1,"?7,581.67",Transfer,10,Delivered,David Bello,Male,58,david.bello@hotmail.com,Bronze,Student,1,Mall,"?11,150.00",$11.15,Bag,?720.00,$3.60,1139,3,Scooter,Excellent meal,Yes,Full,No,22:22:51,Thursday,Nov,11,2022
6409,4906,Enugu,Dominos Pizza,Efo Riro & Poundo,3,"?9,160.31",Transfer,76,Failed,Aisha Taylor,Female,57,aisha.taylor@gmail.com,Platinum,Business,5,Downtown,"?23,650.00",$23.65,Box,"?1,198.00",$5.99,1528,4,Scooter,Excellent meal,Yes,Full,Yes,5:06:59,Saturday,Mar,3,2022
6414,6317,Asaba,Coldstone,Efo Riro & Poundo,1,"?10,610.42",Cash,88,Delivered,Mary Ali,Male,23,mary.ali@yahoo.com,Silver,Family,5,Downtown,"?8,240.00",$8.24,Bag,?204.00,$1.02,1446,3,Scooter,Good service,No,None,Yes,15:04:29,Thursday,Feb,2,2024
6422,1615,Asaba,Dominos Pizza,Efo Riro & Poundo,3,"?9,590.67",Wallet,57,Delivered,Sophia Smith,Female,51,sophia.smith@hotmail.com,Silver,Family,5,Downtown,"?18,150.00",$18.15,Eco-friendly,"?1,202.00",$6.01,1715,4,Car,Late delivery,Yes,None,No,10:52:58,Sunday,Jun,6,2022
6433,9733,Port Harcourt,Chicken Republic,Efo Riro & Poundo,2,"?10,082.70",Wallet,69,Pending,Mary Okoro,Male,40,mary.okoro@hotmail.com,Gold,Business,1,Airport,"?6,070.00",$6.07,Box,?968.00,$4.84,1456,3,Scooter,Late delivery,Yes,None,No,3:40:16,Tuesday,Sep,9,2024
6437,5376,Abeokuta,Sweet Sensation,Efo Riro & Poundo,4,"?3,899.61",Wallet,51,Delivered,David Smith,Male,42,david.smith@outlook.com,Gold,Family,2,Main,"?20,180.00",$20.18,Bag,?358.00,$1.79,1401,5,Car,Not satisfied,No,Full,No,13:35:47,Saturday,Jul,7,2022
6442,7870,Abuja,Sweet Sensation,Efo Riro & Poundo,1,"?2,499.06",Transfer,27,Delivered,Grace Taylor,Female,22,grace.taylor@hotmail.com,Platinum,Family,5,Airport,"?5,390.00",$5.39,Eco-friendly,"?1,098.00",$5.49,1965,4,Bike,Good service,No,None,No,1:30:45,Friday,Aug,8,2024
6446,1701,Port Harcourt,Mr Biggs,Efo Riro & Poundo,1,"?3,494.91",Wallet,27,Pending,Sophia Brown,Male,34,sophia.brown@hotmail.com,Platinum,Student,2,Airport,"?16,030.00",$16.03,Reusable,?254.00,$1.27,1947,3,Scooter,Excellent meal,No,None,No,15:58:49,Monday,Jan,1,2024
6459,6191,Abuja,Chopnownow,Efo Riro & Poundo,2,"?11,591.99",Wallet,66,Delivered,Daniel Brown,Female,26,daniel.brown@outlook.com,Bronze,Working Professional,1,Downtown,"?8,720.00",$8.72,Box,?548.00,$2.74,1548,3,Car,Not satisfied,Yes,None,No,10:35:12,Tuesday,Apr,4,2022
6465,6984,Asaba,Dominos Pizza,Efo Riro & Poundo,4,"?6,486.27",Card,17,Delivered,Michael Bello,Male,30,michael.bello@hotmail.com,Gold,Student,5,Mall,"?18,680.00",$18.68,Box,?310.00,$1.55,1601,5,Scooter,Late delivery,No,None,Yes,13:56:47,Sunday,Jul,7,2022
6469,7694,Enugu,Sweet Sensation,Efo Riro & Poundo,1,"?9,064.76",Card,35,Delivered,Sarah Adeyemi,Male,35,sarah.adeyemi@gmail.com,Platinum,Business,3,Downtown,"?16,940.00",$16.94,Box,?802.00,$4.01,1788,2,Car,Late delivery,No,Full,No,13:52:09,Friday,Jan,1,2023
6470,3976,Lagos,Kilimanjoro,Efo Riro & Poundo,1,"?7,759.09",Wallet,58,Delivered,Aisha Adeyemi,Female,47,aisha.adeyemi@hotmail.com,Platinum,Working Professional,2,Airport,"?9,020.00",$9.02,Reusable,"?1,190.00",$5.95,1906,1,Car,Not satisfied,Yes,None,Yes,18:38:30,Friday,Apr,4,2023
6471,4737,Enugu,Coldstone,Efo Riro & Poundo,4,"?3,337.45",Transfer,62,Delivered,Daniel Smith,Female,39,daniel.smith@outlook.com,Gold,Family,3,Downtown,"?13,710.00",$13.71,Bag,?312.00,$1.56,1928,3,Scooter,Excellent meal,No,None,Yes,23:15:34,Friday,Aug,8,2022
6492,1943,Enugu,The Place,Efo Riro & Poundo,2,"?10,909.86",Transfer,81,Delivered,Michael Smith,Male,56,michael.smith@gmail.com,Platinum,Working Professional,1,Airport,"?9,520.00",$9.52,Eco-friendly,?912.00,$4.56,1424,3,Car,Late delivery,Yes,Partial,Yes,9:34:59,Friday,Jul,7,2023
6526,6643,Asaba,Sweet Sensation,Efo Riro & Poundo,2,"?11,872.10",Cash,30,Delivered,Emmanuel George,Female,46,emmanuel.george@outlook.com,Silver,Working Professional,2,Mall,"?9,550.00",$9.55,Bag,?770.00,$3.85,1076,2,Car,Excellent meal,No,Partial,No,12:47:40,Monday,Dec,12,2023
6551,2428,Asaba,Mr Biggs,Efo Riro & Poundo,2,"?12,549.24",Wallet,41,Pending,David Brown,Male,52,david.brown@outlook.com,Bronze,Business,4,Mall,"?18,460.00",$18.46,Bag,?914.00,$4.57,1520,3,Car,Not satisfied,Yes,Partial,No,9:37:30,Sunday,Apr,4,2024
6560,3686,Abuja,Sweet Sensation,Efo Riro & Poundo,2,"?6,772.81",Transfer,61,Delivered,Aisha Taylor,Female,59,aisha.taylor@hotmail.com,Bronze,Family,1,Airport,"?22,900.00",$22.90,Bag,?928.00,$4.64,1223,3,Car,Late delivery,Yes,Full,No,6:35:08,Sunday,Apr,4,2022
6562,2779,Abeokuta,Sweet Sensation,Efo Riro & Poundo,2,"?11,623.14",Transfer,54,Delivered,Grace Bello,Female,56,grace.bello@hotmail.com,Platinum,Business,3,Mall,"?10,690.00",$10.69,Reusable,"?1,066.00",$5.33,1047,5,Bike,Good service,No,Partial,No,6:04:03,Saturday,Jan,1,2024
6563,1075,Asaba,Mr Biggs,Efo Riro & Poundo,2,"?2,105.79",Card,75,Delivered,Michael Bello,Male,40,michael.bello@hotmail.com,Bronze,Student,4,Mall,"?10,370.00",$10.37,Reusable,"?1,050.00",$5.25,1868,2,Bike,Average experience,No,Partial,Yes,14:37:42,Sunday,Jun,6,2023
6592,5196,Abuja,Kilimanjoro,Efo Riro & Poundo,3,"?13,572.55",Cash,49,Delivered,John Ali,Female,51,john.ali@gmail.com,Silver,Working Professional,1,Downtown,"?16,180.00",$16.18,Bag,?350.00,$1.75,1236,5,Scooter,Good service,Yes,Partial,Yes,22:53:56,Friday,May,5,2022
6596,8422,Ibadan,Chicken Republic,Efo Riro & Poundo,1,"?4,749.40",Transfer,32,Delivered,Mary Taylor,Female,58,mary.taylor@gmail.com,Platinum,Family,4,Mall,"?18,390.00",$18.39,Eco-friendly,?570.00,$2.85,1381,4,Car,Average experience,Yes,None,Yes,6:16:13,Tuesday,Jul,7,2022
6597,5133,Enugu,Chicken Republic,Efo Riro & Poundo,2,"?7,856.58",Transfer,45,Delivered,Sarah Taylor,Male,23,sarah.taylor@yahoo.com,Gold,Business,4,Airport,"?10,910.00",$10.91,Box,?366.00,$1.83,1822,3,Car,Average experience,Yes,Partial,No,21:01:11,Thursday,Dec,12,2023
6606,1012,Lagos,Kilimanjoro,Efo Riro & Poundo,4,"?10,438.38",Wallet,83,Delivered,Daniel Ali,Female,41,daniel.ali@outlook.com,Bronze,Business,1,Airport,"?23,360.00",$23.36,Box,?554.00,$2.77,1800,4,Car,Excellent meal,Yes,Partial,No,23:32:34,Wednesday,Aug,8,2022
6613,8957,Abeokuta,Kilimanjoro,Efo Riro & Poundo,2,"?6,102.08",Transfer,39,Delivered,John Smith,Female,41,john.smith@gmail.com,Platinum,Business,3,Downtown,"?7,970.00",$7.97,Reusable,?342.00,$1.71,1431,1,Bike,Excellent meal,Yes,None,Yes,0:54:27,Saturday,Sep,9,2023
6616,3434,Abuja,Kilimanjaro,Efo Riro & Poundo,4,"?11,050.56",Transfer,24,Cancelled,Sophia George,Female,34,sophia.george@yahoo.com,Silver,Family,5,Main,"?18,690.00",$18.69,Bag,"?1,158.00",$5.79,1981,3,Bike,Not satisfied,No,Partial,No,3:20:15,Saturday,Jan,1,2022
6617,3868,Port Harcourt,Coldstone,Efo Riro & Poundo,4,"?9,234.87",Cash,37,Delivered,John Williams,Female,28,john.williams@yahoo.com,Silver,Working Professional,3,Main,"?19,240.00",$19.24,Bag,?794.00,$3.97,1508,5,Scooter,Average experience,Yes,Full,No,19:13:22,Thursday,Nov,11,2023
6621,7343,Benin City,The Place,Efo Riro & Poundo,4,"?3,932.75",Transfer,72,Delivered,Sarah Adeyemi,Female,56,sarah.adeyemi@hotmail.com,Platinum,Family,5,Main,"?3,770.00",$3.77,Bag,?742.00,$3.71,1997,1,Car,Excellent meal,Yes,None,No,11:41:26,Saturday,Dec,12,2023
6622,3263,Asaba,Sweet Sensation,Efo Riro & Poundo,2,"?2,872.90",Wallet,86,Cancelled,David Ali,Female,45,david.ali@outlook.com,Gold,Family,5,Airport,"?9,870.00",$9.87,Bag,"?1,112.00",$5.56,1831,2,Car,Late delivery,Yes,Full,No,1:11:47,Friday,Jan,1,2024
6625,7159,Abeokuta,Chopnownow,Efo Riro & Poundo,1,"?11,331.50",Wallet,78,Delivered,Michael Adeyemi,Female,52,michael.adeyemi@gmail.com,Bronze,Working Professional,1,Downtown,"?23,140.00",$23.14,Bag,?734.00,$3.67,1395,3,Bike,Late delivery,Yes,None,Yes,22:59:44,Wednesday,Nov,11,2024
6626,8027,Enugu,Kilimanjaro,Efo Riro & Poundo,4,"?10,870.18",Cash,20,Delivered,Aisha Bello,Female,37,aisha.bello@gmail.com,Gold,Business,5,Main,"?21,230.00",$21.23,Eco-friendly,?210.00,$1.05,1483,4,Scooter,Excellent meal,No,None,Yes,13:27:04,Saturday,Jan,1,2022
6642,9995,Lagos,Dominos Pizza,Efo Riro & Poundo,2,"?8,328.16",Card,49,Cancelled,Aisha Williams,Male,46,aisha.williams@outlook.com,Platinum,Family,1,Main,"?4,020.00",$4.02,Eco-friendly,"?1,028.00",$5.14,1918,4,Scooter,Average experience,No,Full,No,13:15:59,Thursday,Sep,9,2022
6647,5241,Uyo,The Place,Efo Riro & Poundo,1,"?12,798.26",Card,15,Delivered,Emmanuel Ali,Female,34,emmanuel.ali@hotmail.com,Silver,Working Professional,5,Mall,"?9,720.00",$9.72,Bag,?658.00,$3.29,1588,5,Scooter,Not satisfied,Yes,None,No,3:51:57,Saturday,May,5,2022
6666,8830,Asaba,Mr Biggs,Efo Riro & Poundo,1,"?2,517.39",Transfer,69,Delivered,Daniel Okoro,Female,26,daniel.okoro@outlook.com,Platinum,Family,5,Downtown,"?20,610.00",$20.61,Bag,?408.00,$2.04,1525,3,Scooter,Late delivery,No,Full,Yes,7:07:22,Tuesday,Aug,8,2022
6705,1766,Abeokuta,Kilimanjaro,Efo Riro & Poundo,1,"?8,003.63",Card,72,Delivered,Aisha Adeyemi,Male,38,aisha.adeyemi@gmail.com,Silver,Business,2,Mall,"?24,920.00",$24.92,Reusable,?360.00,$1.80,1581,3,Scooter,Late delivery,No,Full,No,19:32:32,Sunday,Apr,4,2023
6712,4513,Enugu,Dominos Pizza,Efo Riro & Poundo,3,"?13,387.79",Transfer,34,Delivered,Daniel George,Male,41,daniel.george@outlook.com,Bronze,Student,1,Downtown,"?17,040.00",$17.04,Eco-friendly,"?1,380.00",$6.90,1373,3,Scooter,Not satisfied,Yes,None,Yes,12:26:17,Monday,Aug,8,2023
6717,9529,Lagos,The Place,Efo Riro & Poundo,4,"?7,666.28",Transfer,39,Delivered,John Williams,Male,36,john.williams@outlook.com,Gold,Family,1,Main,"?11,350.00",$11.35,Reusable,"?1,280.00",$6.40,1386,3,Car,Late delivery,No,None,No,20:17:50,Friday,Mar,3,2024
6737,4690,Abuja,Dominos Pizza,Efo Riro & Poundo,3,"?13,722.86",Cash,76,Delivered,Sarah Brown,Female,53,sarah.brown@hotmail.com,Gold,Business,1,Main,"?17,940.00",$17.94,Bag,?656.00,$3.28,1170,4,Bike,Average experience,No,Partial,No,11:34:05,Thursday,Dec,12,2022
6740,5179,Abuja,Sweet Sensation,Efo Riro & Poundo,4,"?5,725.26",Transfer,36,Delivered,David Taylor,Male,46,david.taylor@hotmail.com,Platinum,Student,3,Main,"?24,800.00",$24.80,Box,?706.00,$3.53,1259,3,Scooter,Late delivery,Yes,Partial,Yes,8:06:53,Friday,Jul,7,2023
6752,7261,Abuja,Kilimanjoro,Efo Riro & Poundo,1,"?10,913.24",Cash,79,Delivered,Sophia George,Male,18,sophia.george@gmail.com,Platinum,Business,2,Main,"?19,800.00",$19.80,Eco-friendly,"?1,120.00",$5.60,1488,5,Scooter,Average experience,Yes,Full,Yes,14:57:32,Thursday,Dec,12,2023
6774,5607,Ibadan,Kilimanjoro,Efo Riro & Poundo,4,"?14,114.95",Cash,56,Delivered,David Smith,Female,26,david.smith@gmail.com,Silver,Business,3,Mall,"?20,600.00",$20.60,Eco-friendly,?782.00,$3.91,1358,4,Car,Average experience,No,None,No,5:23:43,Thursday,Feb,2,2024
6780,6356,Abeokuta,Coldstone,Efo Riro & Poundo,3,"?5,190.33",Card,35,Delivered,Grace Ali,Female,31,grace.ali@hotmail.com,Bronze,Family,3,Downtown,"?7,640.00",$7.64,Reusable,"?1,124.00",$5.62,1444,4,Scooter,Late delivery,No,Partial,No,12:19:26,Sunday,May,5,2023
6790,5749,Uyo,Mr Biggs,Efo Riro & Poundo,3,"?2,160.42",Transfer,33,Delivered,Michael Ali,Male,47,michael.ali@hotmail.com,Gold,Working Professional,4,Main,"?10,720.00",$10.72,Eco-friendly,?786.00,$3.93,1335,3,Bike,Late delivery,No,None,Yes,20:37:34,Monday,Nov,11,2022
6796,4959,Benin City,Kilimanjoro,Efo Riro & Poundo,1,"?12,561.93",Transfer,87,Delivered,Michael George,Male,18,michael.george@hotmail.com,Bronze,Family,1,Downtown,"?14,110.00",$14.11,Eco-friendly,?574.00,$2.87,1741,1,Bike,Average experience,Yes,None,Yes,8:16:27,Friday,Nov,11,2023
6805,1555,Abuja,Coldstone,Efo Riro & Poundo,3,"?7,678.50",Wallet,43,Delivered,Sophia Adeyemi,Female,42,sophia.adeyemi@outlook.com,Silver,Student,4,Main,"?16,260.00",$16.26,Reusable,?444.00,$2.22,1048,5,Car,Excellent meal,Yes,Full,Yes,7:10:17,Tuesday,May,5,2024
6807,6432,Abuja,Mr Biggs,Efo Riro & Poundo,1,"?2,845.91",Card,51,Pending,Michael Johnson,Male,53,michael.johnson@hotmail.com,Platinum,Working Professional,4,Main,"?8,130.00",$8.13,Bag,?538.00,$2.69,1044,3,Scooter,Excellent meal,No,Full,No,14:21:40,Wednesday,Aug,8,2023
6834,3983,Enugu,Chicken Republic,Efo Riro & Poundo,3,"?2,862.01",Transfer,27,Cancelled,David Brown,Female,29,david.brown@gmail.com,Silver,Student,4,Mall,"?9,290.00",$9.29,Box,?828.00,$4.14,1143,5,Bike,Good service,No,Partial,No,10:28:03,Thursday,Jan,1,2022
6836,7054,Port Harcourt,Chopnownow,Efo Riro & Poundo,3,"?12,000.33",Transfer,38,Delivered,David Taylor,Female,54,david.taylor@gmail.com,Gold,Student,5,Airport,"?20,710.00",$20.71,Reusable,?766.00,$3.83,1933,5,Car,Excellent meal,No,Full,No,13:13:02,Saturday,Apr,4,2022
6843,2030,Asaba,Dominos Pizza,Efo Riro & Poundo,1,"?13,153.70",Transfer,54,Delivered,Mary Taylor,Male,59,mary.taylor@outlook.com,Silver,Student,2,Main,"?17,640.00",$17.64,Reusable,?314.00,$1.57,1463,4,Bike,Not satisfied,Yes,Partial,No,7:24:50,Sunday,Jan,1,2024
6845,7035,Enugu,Mr Biggs,Efo Riro & Poundo,4,"?6,057.96",Cash,74,Delivered,Sophia Adeyemi,Female,43,sophia.adeyemi@outlook.com,Bronze,Business,4,Main,"?24,630.00",$24.63,Bag,"?1,036.00",$5.18,1249,1,Scooter,Excellent meal,Yes,Partial,Yes,15:27:09,Sunday,Feb,2,2022
6854,3105,Abuja,Kilimanjoro,Efo Riro & Poundo,2,"?10,081.88",Card,49,Delivered,Aisha Ali,Female,33,aisha.ali@gmail.com,Bronze,Student,2,Main,"?5,370.00",$5.37,Box,?994.00,$4.97,1274,4,Car,Excellent meal,Yes,Partial,Yes,21:23:21,Sunday,Oct,10,2022
6901,2823,Asaba,Mr Biggs,Efo Riro & Poundo,2,"?12,504.64",Wallet,15,Pending,Grace Ali,Male,43,grace.ali@gmail.com,Silver,Family,1,Airport,"?13,610.00",$13.61,Bag,"?1,388.00",$6.94,1919,2,Bike,Late delivery,Yes,None,Yes,11:31:06,Monday,Sep,9,2022
6910,8490,Ibadan,Chicken Republic,Efo Riro & Poundo,2,"?4,353.48",Card,65,Delivered,Daniel Smith,Female,25,daniel.smith@gmail.com,Bronze,Business,1,Airport,"?7,550.00",$7.55,Eco-friendly,?210.00,$1.05,1585,4,Car,Average experience,Yes,None,No,0:14:17,Saturday,Jun,6,2023
6919,3722,Abuja,The Place,Efo Riro & Poundo,2,"?12,121.06",Wallet,25,Delivered,Mary Taylor,Male,38,mary.taylor@yahoo.com,Gold,Family,2,Mall,"?5,100.00",$5.10,Box,?918.00,$4.59,1785,4,Scooter,Excellent meal,No,Full,No,13:44:46,Monday,Oct,10,2023
6942,4845,Ibadan,Chopnownow,Efo Riro & Poundo,2,"?12,290.12",Wallet,38,Delivered,John Taylor,Male,47,john.taylor@hotmail.com,Platinum,Student,5,Downtown,"?18,290.00",$18.29,Box,"?1,028.00",$5.14,1992,1,Car,Not satisfied,Yes,Full,No,1:18:42,Wednesday,Sep,9,2024
6948,9424,Asaba,Sweet Sensation,Efo Riro & Poundo,2,"?7,210.54",Cash,78,Delivered,Aisha Brown,Female,18,aisha.brown@hotmail.com,Gold,Family,2,Mall,"?16,770.00",$16.77,Bag,?694.00,$3.47,1317,3,Bike,Late delivery,No,Full,Yes,15:09:28,Tuesday,Feb,2,2022
6959,4431,Abuja,Kilimanjaro,Efo Riro & Poundo,3,"?10,978.58",Wallet,19,Delivered,David Bello,Female,33,david.bello@yahoo.com,Gold,Family,5,Mall,"?14,680.00",$14.68,Eco-friendly,"?1,080.00",$5.40,1309,4,Car,Late delivery,Yes,Partial,Yes,0:49:03,Tuesday,Mar,3,2023
6961,5151,Ibadan,Dominos Pizza,Efo Riro & Poundo,1,"?9,371.02",Card,76,Delivered,Emmanuel Brown,Male,33,emmanuel.brown@outlook.com,Silver,Working Professional,1,Airport,"?20,870.00",$20.87,Eco-friendly,"?1,152.00",$5.76,1454,3,Bike,Good service,Yes,None,No,13:33:13,Thursday,Dec,12,2022
6969,3902,Port Harcourt,Chopnownow,Efo Riro & Poundo,2,"?13,399.69",Cash,37,Delivered,Sarah Okoro,Female,55,sarah.okoro@hotmail.com,Gold,Student,3,Airport,"?7,630.00",$7.63,Reusable,"?1,332.00",$6.66,1390,1,Scooter,Late delivery,No,Partial,Yes,12:57:23,Sunday,Feb,2,2023
6975,1191,Uyo,Chopnownow,Efo Riro & Poundo,1,"?9,936.42",Card,62,Delivered,Daniel Williams,Male,36,daniel.williams@yahoo.com,Gold,Business,2,Mall,"?8,350.00",$8.35,Eco-friendly,?870.00,$4.35,1420,4,Car,Good service,Yes,Partial,Yes,16:45:26,Tuesday,May,5,2022
6976,9587,Ibadan,Coldstone,Efo Riro & Poundo,4,"?14,993.06",Card,85,Delivered,Michael Johnson,Female,29,michael.johnson@gmail.com,Silver,Family,1,Main,"?17,530.00",$17.53,Reusable,"?1,014.00",$5.07,1622,5,Car,Not satisfied,Yes,None,No,22:18:05,Friday,Jul,7,2022
6979,5662,Uyo,Coldstone,Efo Riro & Poundo,3,"?10,964.20",Cash,27,Pending,David Smith,Male,18,david.smith@gmail.com,Gold,Working Professional,4,Main,"?7,280.00",$7.28,Box,?650.00,$3.25,1201,4,Car,Not satisfied,No,Partial,No,21:24:10,Friday,Apr,4,2024
6992,2678,Abuja,Kilimanjoro,Efo Riro & Poundo,3,"?13,071.87",Cash,35,Failed,Michael Adeyemi,Female,33,michael.adeyemi@hotmail.com,Silver,Family,3,Mall,"?5,660.00",$5.66,Box,?390.00,$1.95,1707,4,Bike,Average experience,Yes,None,Yes,10:56:36,Friday,Nov,11,2023
7022,3650,Benin City,Kilimanjoro,Efo Riro & Poundo,1,"?7,203.81",Cash,50,Delivered,Daniel George,Female,34,daniel.george@hotmail.com,Bronze,Family,4,Main,"?24,040.00",$24.04,Bag,?630.00,$3.15,1315,3,Car,Average experience,No,Partial,Yes,3:32:12,Thursday,Apr,4,2023
7023,3384,Ibadan,Mr Biggs,Efo Riro & Poundo,3,"?11,237.15",Card,67,Delivered,Michael Johnson,Female,42,michael.johnson@hotmail.com,Silver,Working Professional,5,Airport,"?21,570.00",$21.57,Bag,?492.00,$2.46,1064,5,Car,Average experience,No,None,No,11:02:40,Sunday,May,5,2024
7026,6501,Uyo,Coldstone,Efo Riro & Poundo,4,"?10,635.14",Wallet,25,Delivered,Grace Smith,Female,43,grace.smith@outlook.com,Gold,Family,3,Main,"?16,780.00",$16.78,Bag,"?1,326.00",$6.63,1173,4,Car,Excellent meal,Yes,None,No,10:51:21,Thursday,Jun,6,2023
7029,8574,Ibadan,The Place,Efo Riro & Poundo,3,"?9,176.19",Card,61,Delivered,Michael George,Female,43,michael.george@gmail.com,Bronze,Student,4,Main,"?13,960.00",$13.96,Bag,?380.00,$1.90,1566,1,Bike,Not satisfied,Yes,Full,No,8:24:14,Saturday,Nov,11,2022
7040,2231,Port Harcourt,Coldstone,Efo Riro & Poundo,3,"?14,997.06",Transfer,18,Delivered,Mary Okoro,Female,59,mary.okoro@yahoo.com,Bronze,Family,1,Downtown,"?16,140.00",$16.14,Box,"?1,012.00",$5.06,1058,1,Car,Excellent meal,Yes,None,Yes,5:30:36,Thursday,Jun,6,2022
7058,1223,Abuja,Chicken Republic,Efo Riro & Poundo,1,"?2,745.36",Transfer,64,Delivered,Michael Taylor,Female,39,michael.taylor@yahoo.com,Silver,Family,2,Airport,"?8,300.00",$8.30,Reusable,?776.00,$3.88,1207,2,Scooter,Late delivery,Yes,Full,Yes,22:14:38,Monday,Oct,10,2024
7059,5613,Abuja,Chopnownow,Efo Riro & Poundo,2,"?2,890.10",Wallet,53,Delivered,Mary Okoro,Male,30,mary.okoro@outlook.com,Bronze,Working Professional,3,Downtown,"?4,520.00",$4.52,Eco-friendly,?830.00,$4.15,1666,2,Bike,Excellent meal,Yes,None,Yes,12:29:20,Monday,Feb,2,2022
7066,2341,Port Harcourt,The Place,Efo Riro & Poundo,4,"?2,578.36",Wallet,54,Delivered,Aisha Smith,Male,40,aisha.smith@yahoo.com,Platinum,Business,1,Downtown,"?6,360.00",$6.36,Box,?710.00,$3.55,1712,3,Bike,Not satisfied,No,Full,No,23:47:25,Saturday,Dec,12,2022
7068,9401,Port Harcourt,Kilimanjaro,Efo Riro & Poundo,1,"?7,897.64",Cash,64,Pending,Sarah Adeyemi,Female,19,sarah.adeyemi@outlook.com,Platinum,Working Professional,4,Main,"?6,450.00",$6.45,Bag,?842.00,$4.21,1098,3,Scooter,Late delivery,No,Partial,No,15:53:19,Monday,Jan,1,2022
7087,5134,Uyo,Dominos Pizza,Efo Riro & Poundo,4,"?8,143.73",Card,39,Pending,Grace Williams,Male,36,grace.williams@hotmail.com,Gold,Family,3,Mall,"?12,230.00",$12.23,Reusable,?780.00,$3.90,1694,3,Car,Late delivery,Yes,Full,Yes,4:53:03,Sunday,Mar,3,2024
7089,9353,Ibadan,Dominos Pizza,Efo Riro & Poundo,4,"?7,167.10",Card,82,Delivered,Aisha Williams,Male,51,aisha.williams@yahoo.com,Platinum,Business,5,Main,"?9,590.00",$9.59,Box,"?1,012.00",$5.06,1232,5,Scooter,Excellent meal,No,None,Yes,18:15:27,Tuesday,Feb,2,2022
7094,1889,Abuja,Kilimanjoro,Efo Riro & Poundo,1,"?10,156.17",Card,56,Delivered,Grace Bello,Male,34,grace.bello@hotmail.com,Silver,Family,1,Downtown,"?13,480.00",$13.48,Box,?332.00,$1.66,1060,4,Bike,Average experience,Yes,Full,Yes,5:50:19,Friday,Dec,12,2023
7098,7967,Benin City,Coldstone,Efo Riro & Poundo,2,"?2,927.47",Cash,12,Delivered,Grace Brown,Male,26,grace.brown@yahoo.com,Silver,Business,5,Airport,"?14,940.00",$14.94,Box,?342.00,$1.71,1122,3,Scooter,Late delivery,No,Partial,Yes,21:35:42,Wednesday,May,5,2024
7102,2067,Asaba,Mr Biggs,Efo Riro & Poundo,3,"?11,940.73",Wallet,82,Delivered,Mary Adeyemi,Female,55,mary.adeyemi@hotmail.com,Bronze,Working Professional,2,Airport,"?4,220.00",$4.22,Box,"?1,080.00",$5.40,1152,3,Bike,Good service,No,None,Yes,21:43:32,Monday,Apr,4,2023
